0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2.645525407,3.096908343,0.41357519,58.4082058,0.435257943,12.10079914,2.425419849,0.903842674,0.090226052,4.387450503,44.3188,0.354268611,10.48818901,-1.258305352,4.411942406
2.808063715,5.281414226,0.680515837,70.76602141,0.566819806,20.2573654,3.265204795,0.943718297,0.167365717,4.606368564,18.9398,0.671391901,16.68050365,-1.114056379,-25.4124577
2.848140345,5.343527557,0.730340292,99.31623209,0.541307653,21.96629565,4.471890275,0.922122132,0.163661989,3.372946009,12.904,0.754412708,20.23606407,-1.144817901,-30.64633427
2.860839339,4.392442995,0.629531094,60.20817255,0.478657769,19.98252229,3.457520447,0.9126076,0.15038494,3.981291491,13.9964,0.71184309,15.8808741,-1.096412424,-21.21350844
2.745169974,3.457684384,0.403596881,59.65872632,0.44664978,15.73705428,2.209605307,0.882988439,0.105294285,5.276518454,19.6463,0.477239031,11.2047597,-1.124915177,-4.277936142
2.789902361,4.707924899,0.530005434,74.62977961,0.465904735,17.05005076,3.057493274,0.905035024,0.127185255,4.451530145,17.8958,0.491931477,14.10051639,-1.124738079,-15.88401184
2.596523489,1.721477481,0.138241264,42.68538276,0.088391563,9.653871453,1.213469154,0.791774703,0.057450654,10.41173845,35.8344,0.173946579,4.972454023,-1.202143029,16.29472514
2.767607759,4.585138057,0.673728551,69.17178419,0.565066289,16.72189093,4.273485611,0.927895749,0.132777569,3.63424258,18.5081,0.533232861,14.87761788,-1.123471115,-15.44857355
2.750647112,4.913057158,0.580449658,83.19160664,0.506776829,18.60006332,1.573010024,0.943865583,0.165972973,4.877770936,14.5437,0.729909802,16.15999259,-1.114734469,-25.48305929
2.746259019,3.393916329,0.548069268,60.54423741,0.413869434,16.03469874,2.629330251,0.904881582,0.102545487,4.886493549,21.1569,0.484766693,10.74854857,-1.111532454,-11.98300436
2.883042473,5.082496695,0.727600524,60.74492459,0.586437329,18.15170919,3.979451094,0.942420022,0.166162682,3.576622021,12.8183,0.686150568,18.11057041,-1.084565809,-17.5001506
2.796023865,4.83685938,0.697758279,75.78919069,0.614633097,18.7505997,3.815253605,0.912403781,0.133927294,3.5066961,15.4168,0.627173897,17.25771716,-1.085968539,-21.21271532
2.742435614,3.538282769,0.659340313,81.20994585,0.376423542,13.60663653,6.045857445,0.918650379,0.13559693,4.580399136,29.215,0.412097577,10.06314027,-1.041049447,-15.46013506
2.857680006,4.525848157,0.657912423,79.12981517,0.546695385,20.31673332,3.820583217,0.912195312,0.147601293,3.840982059,15.5842,0.671536285,16.74484973,-1.070550723,-28.59403497
2.760577338,5.192470254,0.577646375,88.01500529,0.578097532,18.39363025,2.521178926,0.925561457,0.128368245,4.56028169,15.9274,0.635220143,16.96966214,-1.13314919,-24.00846255
2.843046836,6.472660052,0.660731431,51.5343633,0.572013633,24.24968265,3.248518423,0.942709474,0.174718095,3.820192729,13.8774,0.743564677,24.14981801,-1.10382971,-17.9582907
2.912421143,6.01021949,0.786278345,60.63521992,0.529466243,21.99946917,5.01115658,0.899448142,0.152513102,3.173461538,11.9885,0.732417898,22.66989111,-1.115532347,-15.99884871
2.83092857,6.026077353,0.667767503,55.56488658,0.586027864,22.12261497,3.574066798,0.9309145,0.150019426,3.679025265,14.9569,0.682642227,21.25929006,-1.100978997,-8.121323775
3.047345777,5.886431315,0.737863402,85.21449097,0.58943629,18.39332927,4.111307902,0.923138736,0.113016331,3.4,14.214,0.576351882,21.34442144,-1.038497992,-21.74776373
2.791987517,6.347116344,0.609849872,82.78524661,0.643420568,20.34167573,2.94158609,0.923882418,0.134814741,4.584373885,16.3136,0.626227689,21.68195693,-1.11558776,-17.43571271
2.678726472,3.880399961,0.511224676,75.97969714,0.490938289,11.5014532,2.566525086,0.947200161,0.129457296,4.539302363,29.6401,0.632520671,13.00745558,-1.170633119,-3.087286988
2.923466597,5.332699174,0.697289933,64.0765198,0.616788321,23.65961875,3.99923295,0.933950886,0.182822769,3.31617357,15.8567,0.776827421,19.95150583,-1.103777719,-18.48947192
2.713570423,4.516961732,0.655385885,52.74768931,0.660190807,17.0167522,3.84455622,0.918540365,0.101914342,3.777940459,21.223,0.520513958,13.94257126,-1.172792933,-9.067938796
2.833173669,5.441509906,0.693327456,55.14313736,0.512104283,20.75834631,3.817192306,0.920063357,0.151486169,3.672209594,14.9386,0.698394151,18.37510153,-1.099516825,-12.47653451
2.83889474,5.079455353,0.634797297,82.4334664,0.719186871,18.27698145,3.481695256,0.925414554,0.155849197,3.923486361,12.6863,0.628298676,16.31527288,-1.097169727,-20.81385633
2.809709298,4.505411228,0.607439389,50.69126857,0.570844785,15.92340477,3.815397519,0.890045773,0.095534047,4.13556338,20.9766,0.436272942,14.17730688,-1.088736216,-4.034690074
2.805208465,2.954801151,0.744953459,59.77880782,0.626002832,15.2678146,3.414123563,0.921577726,0.107403583,3.567780214,19.2932,0.529314078,11.92347171,-1.067019216,-9.222133422
2.780707924,3.220576951,0.486367634,54.77192967,0.376095338,14.46709581,2.122116078,0.921442516,0.092688371,5.347164252,19.5413,0.392375264,10.21849683,-1.105506284,-6.315594486
2.937650211,6.857892227,0.57303207,76.61645965,0.657762028,18.89650529,4.157453162,0.934865919,0.146833349,4.450844091,11.1149,0.669888728,21.80989495,-1.090798359,-20.9231979
2.818576892,3.31855422,0.4599023,66.35927406,0.380909963,16.72365689,2.074505606,0.919638691,0.10834593,5.009306882,14.3015,0.418936324,12.69579279,-1.139321269,-10.69356993
2.765538927,3.101250568,0.491813757,70.5960968,0.555629457,15.05873754,2.642191866,0.932923848,0.140587513,4.435245796,25.3941,0.558050194,11.61592747,-1.109252867,-17.855167
2.79184273,4.915696048,0.778410857,84.61268621,0.566268514,19.63296158,4.883848905,0.955124148,0.16599302,3.332391181,13.0424,0.729192166,17.57032685,-1.162883195,-32.52147634
2.771795837,4.468772119,0.458404859,87.19039468,0.465493073,19.49319106,2.521047756,0.939895738,0.161957656,5.450635386,17.3186,0.695844718,14.31168065,-1.123125244,-22.94663919
2.792976426,4.853255491,0.608240978,80.2389336,0.582742393,19.38111003,3.342151745,0.928902626,0.152329866,4.349335418,15.4032,0.662476001,15.75269412,-1.077101656,-21.80602286
2.784722674,3.825939236,0.678223844,61.09256563,0.57123137,16.80802234,3.778510817,0.931668989,0.113900914,3.883125269,16.9105,0.507209154,12.32548229,-1.083910203,-11.33487445
2.771872115,4.995072795,0.624358161,82.44101415,0.579073309,18.43279417,3.445680569,0.919399687,0.133074249,4.070948145,15.931,0.628356838,17.69262222,-1.064573133,-26.82216963
2.719834097,3.159955036,0.361721732,59.69746294,0.44124544,14.40823603,1.871758578,0.94009668,0.118851305,5.811384725,26.2666,0.413632313,9.784321871,-1.137528639,-9.352538379
2.736647536,3.282919187,0.547648137,55.93840674,0.391421687,16.72979328,2.565833683,0.933080404,0.117023246,4.498683864,21.2423,0.47719645,13.46263328,-1.117767365,-10.99031068
2.734712257,4.438605482,0.448365207,75.59768339,0.537609095,16.61405565,2.740443207,0.933198225,0.13369231,4.555054989,17.1075,0.519032819,13.29248515,-1.134014054,-14.95367451
2.860947568,5.446438279,0.729845168,65.42710432,0.552011993,21.05073231,3.997009407,0.921882707,0.154650853,3.456922612,13.8568,0.706296807,18.95109238,-1.076956821,-18.06995796
2.877186572,5.260966104,0.608899683,74.84288365,0.503792454,18.8743208,3.520095166,0.934403734,0.169555933,3.898999877,22.2883,0.731215627,18.28880937,-1.131173763,-22.07984135
2.769956042,4.661780031,0.659763801,64.43413289,0.603354533,18.87415661,3.493263569,0.912846696,0.128871641,4.044436607,16.2707,0.589191097,15.24689769,-1.101256867,-16.70381422
2.764225433,6.411085116,0.530163544,71.94865505,0.505232512,20.94779761,2.506301742,0.931843437,0.162311699,4.811121764,16.7176,0.699502515,19.24225726,-1.140236614,-25.80157157
2.753253756,4.49042145,0.55745624,68.35145728,0.494464357,16.850442,2.272767604,0.91781888,0.138625428,4.901919721,19.0814,0.516485657,12.76624626,-1.143605429,-10.56389852
3.368576825,6.281866891,0.708412854,59.24276311,0.576437126,23.63129624,3.771303689,0.91712157,0.195929778,3.388909704,13.7405,0.833099398,23.01140306,-1.143093362,-12.44336604
2.771402361,4.204849503,0.52822959,69.34259141,0.572752269,18.93258959,3.081356918,0.939883449,0.159161724,4.376371702,15.8448,0.593516183,13.06660565,-1.111685542,-21.12803702
2.786367767,4.271412753,0.600264271,58.71050696,0.57912238,17.08348758,2.614435008,0.917965336,0.131851814,4.699671997,15.2458,0.583787032,13.74391762,-1.100170355,-14.94524282
2.744563358,3.917015757,0.527732903,93.7531249,0.588976866,15.3540193,2.453910268,0.927572548,0.130969844,4.179737565,16.5765,0.553200078,13.86348842,-1.096904573,-18.35878838
2.733454698,4.181395529,0.463451168,92.50398682,0.453077096,17.19119541,2.687673796,0.939992225,0.155739325,5.243037975,17.0559,0.613814261,12.49985369,-1.137496482,-22.65628042
2.769188169,4.681086299,0.535530717,87.71136098,0.453226422,16.73150877,2.872176224,0.94459352,0.150233275,4.720857526,17.4446,0.561771199,13.20688488,-1.134118306,-25.39055171
2.710823928,3.980463347,0.462857143,81.98323928,0.478575466,17.09384302,2.732980861,0.942026409,0.160277013,5.075733333,18.1701,0.66086983,12.40624449,-1.146707857,-23.63696666
2.894984579,6.150108654,0.763744196,63.08444312,0.596352757,20.75642743,4.469988497,0.937332461,0.172728704,3.207272727,18.1966,0.757216491,23.11192919,-1.088402614,-18.35033115
2.760160534,4.67853563,0.557615743,73.18926755,0.497651401,16.35826303,3.263336336,0.929433879,0.153336848,4.468385513,20.7367,0.541483712,13.92399854,-1.13294702,-15.2266973
2.886234464,5.112126829,0.677727912,70.03328069,0.504839806,22.63849706,3.581226735,0.936257751,0.179922504,3.542000697,14.3123,0.756691241,19.01805235,-1.085528434,-23.39912838
3.019090512,4.768263067,0.712903597,60.68538326,0.500949472,21.81541241,4.164475152,0.90106237,0.161540336,3.453206766,16.1149,0.74411378,18.5366477,-1.090642717,-13.6868165
2.732969854,5.349434266,0.59140149,65.47346089,0.596062082,17.2371682,3.777462883,0.916140096,0.129594914,3.90964007,16.3558,0.504280546,15.94595902,-1.136963252,-14.97955023
2.951466923,3.502661245,0.816698872,58.08586191,0.445565607,18.40325594,3.087478432,0.906946209,0.117128618,4.723902439,12.0961,0.573875548,11.70730783,-1.07200643,-10.09657292
2.736598808,4.91575881,0.673473176,84.26379545,0.697928026,19.96399894,3.39116134,0.953976181,0.160689173,3.785506403,18.3917,0.664827998,16.35344375,-1.150287725,-28.22454756
2.744089543,4.202307707,0.429421711,51.51460769,0.502327165,16.53031271,2.131599279,0.905971191,0.127063695,4.799496644,19.8819,0.584863109,13.65361456,-1.145634705,-2.700528575
2.774496058,5.201726878,0.520563898,69.64622071,0.464417892,20.28775352,2.295498541,0.938928105,0.16667214,4.439373297,13.839,0.697427349,16.02710303,-1.126112849,-22.97526311
2.816744459,4.653770723,0.765361073,60.57958053,0.616031783,20.10917736,3.744914137,0.935684822,0.175356974,3.460586227,14.6987,0.754461347,17.06155719,-1.130972507,-18.42972373
2.703203199,6.629640331,0.619565217,70.55489591,0.597620335,20.3456546,4.460677594,0.930345005,0.129425767,4.547368421,21.5655,0.616346238,20.94861349,-1.181708266,-18.26539964
2.779817826,2.695963802,0.756571429,45.68693694,0.237710932,9.30123295,2.691850925,0.856248931,0.075567562,4.220252687,33.8894,0.225531672,8.801240905,-1.112878247,11.06964485
2.780866099,4.943793637,0.710843373,66.92696408,0.552252252,19.43033472,4.441058342,0.925113957,0.14545346,3.529000341,14.0052,0.690964971,17.42602176,-1.151375765,-21.12908289
2.828876109,4.528481338,0.743015612,56.32138407,0.569596366,16.95067728,4.19184368,0.902972215,0.124325595,3.361249799,15.6795,0.607894999,17.02533166,-1.095594104,-7.988568172
2.766271486,4.616434877,0.626594927,86.52379394,0.5491367,15.11847427,3.661172509,0.92777695,0.109306939,3.976221583,23.1807,0.540156599,14.0737961,-1.122628234,-20.31175622
2.862361265,5.144177233,0.713300059,54.3608782,0.554734975,21.21275748,3.947451147,0.924296541,0.151170094,3.463418336,14.5152,0.706597871,18.72691475,-1.126547325,-12.41873522
2.654072101,3.606510807,0.204429457,69.66627752,0.280058263,13.42327175,1.380091763,0.909611232,0.096275198,10.33520179,32.7087,0.360330911,7.768020718,-1.200660335,-1.642511027
2.847241305,5.073684046,0.495563674,70.6592783,0.540724657,20.1386916,3.079478715,0.918984485,0.161152385,4.794748521,16.6043,0.685073624,15.62274013,-1.133111283,-17.39643274
2.83392945,5.360988863,0.537634409,84.76411311,0.499559032,19.5052066,3.235316404,0.940274728,0.160355437,4.592651335,14.8324,0.689659035,17.23726989,-1.10517692,-22.32678737
2.77611856,7.639100944,0.877613658,61.82770004,0.658902315,20.1454532,5.600302305,0.925400268,0.127376687,3.173617021,24.005,0.628737653,25.04193362,-1.115808911,-19.70500782
2.732405105,3.753391839,0.559695404,56.69416631,0.428898652,13.88961446,2.923734613,0.91118826,0.093738367,4.669493159,23.1672,0.413915859,11.89457876,-1.117490683,-1.708397163
2.770632978,3.295352971,0.731158213,49.14948716,0.444654362,13.03876917,3.44408471,0.868807334,0.09217508,3.757610081,25.1333,0.420613218,11.14558567,-1.100197599,3.773549986
2.905929516,6.239957658,0.754457986,82.6826212,0.691921471,19.11470318,3.805803681,0.927007576,0.146739873,3.738107417,16.6372,0.568376806,19.90441376,-1.049500076,-19.42742092
2.778590088,5.032823682,0.664242527,52.60761174,0.592370165,18.58614332,3.645762607,0.915924566,0.13270564,3.768198945,15.5835,0.613586038,16.35104516,-1.098829558,-8.46979041
2.761695169,4.299754815,0.542919922,62.01280509,0.518087917,16.95746115,2.530690611,0.932687463,0.119461747,4.608498584,14.8668,0.555681627,13.79001401,-1.106480856,-8.397799777
2.799715524,4.913325086,0.668734867,61.7594013,0.577282946,19.36668804,3.697545983,0.932826356,0.147732121,3.846983902,14.1032,0.626497171,16.63658637,-1.109287608,-14.62070521
2.795975716,3.858106877,0.58068373,61.1162071,0.593157496,18.35177722,3.003043748,0.944591619,0.153016819,3.933653733,15.5313,0.673821287,13.75575718,-1.10062192,-16.16576992
2.887861664,4.969159781,0.588375753,67.65504024,0.563905398,19.5837071,2.757026271,0.935670398,0.147844804,4.399640611,13.8081,0.700539441,17.36019599,-1.077904993,-24.77903587
2.827943824,5.405810202,0.569388813,70.06070265,0.503848027,19.50408674,2.874205145,0.925573183,0.148585344,4.286298932,11.7158,0.689853497,18.35642918,-1.111046915,-28.20365872
2.795149726,4.998662283,0.663814242,86.03430479,0.658124608,20.85772698,2.495379652,0.941956178,0.154041007,3.544854714,13.0455,0.667777933,18.66430276,-1.080297785,-29.4446742
2.760760966,3.995860497,0.489020772,74.11229267,0.464,17.11410924,2.473666883,0.941919169,0.150192118,4.764989455,16.3645,0.652821989,13.3378866,-1.112217651,-17.92823276
2.875020439,4.49353856,0.737904785,68.29030739,0.560610085,18.84004356,3.879884847,0.93428409,0.161338533,3.467172289,13.7152,0.710370336,16.48296068,-1.077499936,-19.58935178
2.781450412,4.054287994,0.606132475,97.83530864,0.476711001,18.03375076,2.743547416,0.956812689,0.150924922,4.764705882,17.7773,0.634546092,14.16406044,-1.108414385,-21.85680376
2.938445728,3.043678625,0.40706476,66.8028955,0.318324545,13.31292027,2.406786726,0.912238953,0.097998351,5.434137702,15.257,0.328705096,9.391386371,-1.090120552,0.48192942
2.730898517,4.898621063,0.673888336,77.34933245,0.612256267,17.33965833,2.497259011,0.921382668,0.127567067,3.69412246,19.9542,0.485585954,16.41945649,-1.080715116,-10.90213718
2.804705203,5.29465097,0.680237489,70.86004709,0.587846247,20.19008609,4.119552423,0.935644715,0.175497098,3.70403338,13.8832,0.735717695,17.75128676,-1.123355859,-25.5183285
2.732061799,4.58903085,0.436491935,69.0333297,0.353666979,19.05811814,2.637269062,0.926029271,0.166603133,6.521764364,14.0852,0.67717338,14.2704725,-1.135496955,-24.525962
2.834817668,4.075498134,0.604368932,65.88213151,0.532607838,17.7629323,3.453661965,0.929047163,0.148757072,4.121361397,18.5913,0.641716447,14.0160855,-1.099116232,-19.77314543
3.008747539,5.424646514,0.751089166,69.36353585,0.551092748,21.06287779,4.179767783,0.932059762,0.185590315,3.466290917,11.716,0.751313817,18.58406724,-1.072121505,-20.32785922
2.946578307,6.944735857,0.825052338,61.82864547,0.552112139,20.68978885,4.523527789,0.907751865,0.140732741,3.116728625,14.1476,0.690055506,26.42405112,-1.058722231,-19.00968499
2.823700036,5.102331335,0.696026565,80.8159645,0.656584778,19.57493585,3.745943447,0.925847623,0.156027452,3.529606625,15.5954,0.655108943,18.74789371,-1.048243025,-21.91981329
2.969293835,5.569963584,0.779699756,72.2865314,0.598395296,21.18367419,4.432196898,0.937559084,0.170633474,3.297439759,10.7467,0.758192723,20.86657391,-1.066927599,-25.03504459
2.723601797,3.252918678,0.68211631,52.72456281,0.472315908,10.73600683,2.418103309,0.873178142,0.072615525,4.257408543,36.0032,0.245276677,10.57812189,-1.101314641,4.420163777
2.815738681,3.953377478,0.483452761,83.5056509,0.458354366,18.80951736,1.519973934,0.942546497,0.148836598,4.776441036,14.5614,0.689755833,13.97136383,-1.086707307,-28.20560495
2.805312127,3.106830223,0.509951549,47.28731214,0.361564811,12.75877115,2.773085487,0.844767254,0.08508769,4.475177305,23.8444,0.291977173,9.703267605,-1.148292118,10.14253472
2.737694985,2.678795775,0.453150482,35.93814377,0.338238681,11.25023622,2.250787227,0.80392077,0.067093876,5.009003939,27.7412,0.231793767,8.218976246,-1.174408737,32.99800252
2.840244723,4.872765759,0.758093729,82.68346522,0.561142252,19.73952884,4.845341574,0.93570635,0.166354872,3.336736374,13.8461,0.715658417,16.83072963,-1.076306806,-29.47548496
2.770679432,5.059071992,0.68889564,90.7303439,0.547092084,19.0688274,3.17934967,0.926250964,0.161367335,3.625489498,14.725,0.656905278,17.95833666,-1.150927386,-25.23367176
2.862459455,5.681569453,0.717570865,76.33089028,0.57359284,20.11169417,4.16321238,0.942375107,0.175659803,3.411306432,25.119,0.772572901,19.02764592,-1.195901817,-28.99501755
2.819709726,5.038814102,0.637143957,58.90224642,0.506982244,19.81421947,3.173715129,0.906726326,0.156529709,3.796682973,16.8879,0.649540589,15.97108796,-1.136501542,-12.52926666
2.705917774,3.462346696,0.426646248,66.14331193,0.286170893,15.30155409,1.740529437,0.920667334,0.106331371,5.843782117,22.5117,0.470276906,9.884950531,-1.135932162,-14.04779423
2.796471438,4.728353226,0.587492003,89.50542573,0.625478927,18.7681354,2.569839293,0.949561213,0.161430029,4.109727365,12.8078,0.746153426,18.39746762,-1.138071033,-29.47809902
2.760052673,4.086031512,0.645037019,56.26589827,0.647021326,15.77208226,3.330119064,0.923701339,0.110807329,3.913504557,23.4386,0.499664294,12.62534881,-1.109728504,-8.272949408
2.779378591,6.308842603,0.745908281,59.6345329,0.76582698,17.81803423,4.893217244,0.902825721,0.10266373,3.868994917,21.6031,0.400955911,18.74878198,-1.138174257,-3.587005063
2.929276345,4.07267811,0.505520819,61.54495283,0.532455223,18.77593031,2.476608032,0.943278241,0.1736658,4.508633382,14.5043,0.730843038,14.31294791,-1.09617122,-19.70345023
2.855436982,4.191665076,0.66006387,61.94804797,0.626370118,20.64116535,3.362936248,0.935082579,0.158273268,3.695973982,15.8541,0.709225464,14.54113312,-1.105562715,-27.87884197
2.820828068,4.321474143,0.409403064,60.53382495,0.393116366,18.06244516,2.2930687,0.933732194,0.138203559,5.104269584,16.5333,0.622883937,13.15999255,-1.101891773,-9.849554093
2.771844485,3.496118069,0.713341257,89.75355638,0.700331126,16.38892339,2.725443129,0.932557642,0.143430874,3.436720439,10.0906,0.576478606,12.71717606,-1.127758265,-24.3556106
2.781242793,4.871782321,0.631576214,63.67170338,0.673414707,17.29987667,3.545710316,0.924371303,0.131950369,3.836915823,12.567,0.557755148,15.24652918,-1.083793856,-15.29538009
2.839231871,4.785042611,0.558444136,60.11885041,0.562689394,20.07218839,2.206180134,0.934655524,0.121701563,4.582670203,9.73839,0.592206772,16.80835893,-1.095696962,-15.72905973
2.709339799,2.694498036,0.422275493,62.92606217,0.191396956,14.3444007,3.421588779,0.865723713,0.116744168,5.625644551,24.5551,0.490948684,8.776552594,-1.104338904,-6.696190537
2.933301695,5.349832853,0.71908903,62.85393361,0.558148966,20.71661509,3.997945914,0.917603718,0.149560473,3.391684193,13.9683,0.707524304,20.18531813,-1.078959538,-11.41483638
2.676386979,3.316723966,0.62464986,58.53289301,0.424313392,13.22582227,2.923750586,0.853972463,0.076187367,3.539264639,36.896,0.356354664,10.28334782,-1.188507102,3.901492301
2.847782998,4.703505105,0.643358453,65.47721518,0.532148849,20.69692814,2.871490401,0.939687566,0.172490421,3.875197316,16.3974,0.708145726,15.53275291,-1.104988034,-20.36500799
2.630257147,4.175521342,0.482900943,82.55143853,0.402114165,15.90754965,2.823149457,0.875282163,0.085169707,3.352368156,29.3086,0.481131145,13.35641076,-1.439191786,-5.900620845
2.73465741,3.823691274,0.464687713,74.55457915,0.587968626,15.67406282,2.460788375,0.925969534,0.11889365,5.347080441,23.2684,0.542042018,13.5136757,-1.11345442,-12.01338135
2.781036355,4.824724105,0.543078056,80.08035515,0.42219753,18.1226468,2.668538224,0.924153639,0.140493818,4.707189839,13.8886,0.556541281,14.45638177,-1.107445954,-20.00138376
3.034361014,3.746112364,0.796421608,56.6595249,0.551426676,11.95999457,4.439214796,0.876900133,0.062824053,3.182261209,21.1931,0.333581064,13.86378274,-1.167282565,-4.432104987
2.86675066,4.89364697,0.695184452,55.72583338,0.455024858,20.32955153,3.959763211,0.922153968,0.14473609,3.562394887,17.3795,0.66480003,16.27827369,-1.124869505,-13.38969407
2.861045385,4.38264923,0.741141192,53.47162623,0.585733851,18.486937,3.5903822,0.908304801,0.128111862,3.386967015,12.9917,0.629306145,17.21807886,-1.051529966,-7.200171789
2.839477418,5.444189008,0.782163035,76.17776874,0.580420912,21.32602624,4.69220642,0.911588891,0.155652702,3.32464046,11.3035,0.71994866,20.81935941,-1.081944549,-29.39171768
2.783056533,4.024026546,0.703459143,60.57994394,0.547145703,16.71263337,3.291058358,0.881331503,0.103310978,3.534928047,24.2045,0.513491199,13.16707287,-1.102235773,-10.81247369
2.983819944,6.419936138,0.693075146,65.67969573,0.600472241,20.47890331,3.965704606,0.930858413,0.154773046,3.61089566,14.5809,0.724408108,22.42172028,-1.080926294,-21.39188145
2.752847879,4.175720746,0.614265798,46.56398705,0.492655085,16.18229937,2.67004681,0.888694748,0.110384754,4.148311991,18.2066,0.482915333,12.69853278,-1.132171612,5.568548401
2.72078358,5.709250716,0.668465786,56.0783564,0.666622145,16.12518245,4.385692714,0.913268186,0.088680296,3.681657345,15.956,0.492597801,20.90311362,-1.134453924,-5.691076243
2.821992477,5.403379259,0.631917717,55.24639286,0.497204853,20.55405279,2.787486742,0.925664246,0.150653963,4.148830156,15.0995,0.706751506,17.81556074,-1.106000859,-20.35420612
2.755677094,4.998068429,0.777326887,66.97700005,0.67342922,15.71061515,4.773800591,0.909069557,0.101108087,3.386714339,20.601,0.524600852,15.85724337,-1.148264817,-10.46532375
2.714270285,4.208295902,0.436591412,69.31593964,0.394437144,15.97840688,2.385703463,0.931649452,0.128948703,5.518715225,17.4786,0.541367498,13.66257482,-1.148855318,-12.91584057
3.035052942,5.306492367,0.656301877,66.55966235,0.577838441,17.67027187,3.950800943,0.927236104,0.135051928,3.657609525,19.6208,0.622897935,18.4801393,-1.084318308,-14.017699
2.849958742,6.59315243,0.639138943,92.74349867,0.610050628,20.05489241,4.563677665,0.93224378,0.170392501,4.546226887,14.2865,0.658933637,19.40613119,-1.076424981,-29.41625203
2.76395728,4.642541982,0.539469715,64.0590548,0.535004,18.87563834,3.293147798,0.922611983,0.138981776,4.447360328,18.6145,0.655308345,13.49924517,-1.102014279,-22.91413402
2.8284638,4.881498057,0.683403723,56.14003989,0.555342597,20.15811115,3.754433211,0.932731482,0.140906251,3.774133333,14.4471,0.65746122,17.5871541,-1.088141091,-18.64203901
2.771577087,3.799816107,0.676531888,42.64227639,0.473716579,15.96520631,3.682347449,0.886599344,0.099359515,3.602694528,22.8849,0.516888958,12.46371554,-1.117694376,5.282380958
3.070909799,5.146679905,0.790969403,62.53012208,0.512943247,20.10431205,4.527873718,0.925730608,0.14828025,3.150555945,15.8271,0.695568328,21.14968305,-1.059257099,-15.85989159
2.743814699,3.80693684,0.571062346,77.58037925,0.490730072,13.96725645,2.079910048,0.912737773,0.106882104,4.67030053,22.1946,0.434402502,11.92536412,-1.136875659,-5.736760792
2.671657102,2.652332566,0.355097087,67.57289029,0.311248074,11.08386288,1.530610069,0.861256947,0.076844195,5.903640777,31.444,0.316853858,8.147575491,-1.152888009,-4.786162179
